StazPrelievo;StazDeposito;MesePrelievo;Durata
Comune Palazzo Blu;Duomo;10;416
Paparelli;Borgo Stretto;6;416
Vittorio Emanuele;Palacongressi;6;416
Stazione F.S.;Borgo Stretto;5;416
Vittorio Emanuele;Palacongressi;3;416
Borgo Stretto;Palacongressi;10;416
Pratale;Teatro Tribunale;1;416
Vittorio Emanuele;Borgo Stretto;8;416
Polo Marzotto;Comune Palazzo Blu;3;416
Teatro Tribunale;Vittorio Emanuele;3;416
Borgo Stretto;Vittorio Emanuele;11;416
Vittorio Emanuele;Borgo Stretto;4;416
Polo Marzotto;Comune Palazzo Blu;12;416
Stazione F.S.;Palacongressi;10;416
Comune Palazzo Blu;Polo Marzotto;12;416
Palacongressi;Borgo Stretto;4;416
Stazione F.S.;Polo Marzotto;3;416
Borgo Stretto;Pietrasantina;1;416
Polo Marzotto;Stazione F.S.;4;416
Pratale;Polo Marzotto;2;416
Comune Palazzo Blu;Stazione F.S.;3;416
Palacongressi;Teatro Tribunale;5;416
Polo Marzotto;Comune Palazzo Blu;9;416
Borgo Stretto;Stazione F.S.;7;416
Borgo Stretto;Stazione F.S.;4;416
Duomo;Pietrasantina;3;416
Borgo Stretto;Stazione F.S.;10;416
Borgo Stretto;Paparelli;11;416
Polo Marzotto;Duomo;3;416
Paparelli;Duomo;11;416
Teatro Tribunale;Stazione F.S.;4;416
Stazione F.S.;Borgo Stretto;4;416
Stazione F.S.;Borgo Stretto;1;416
Stazione F.S.;Borgo Stretto;2;416
Palacongressi;Borgo Stretto;5;416
Borgo Stretto;Comune Palazzo Blu;10;416
Polo Marzotto;Comune Palazzo Blu;10;416
Palacongressi;Borgo Stretto;10;416
Vittorio Emanuele;Polo Marzotto;12;416
Stazione F.S.;Stazione F.S.;4;416
Palacongressi;Aeroporto;9;416
Borgo Stretto;Palacongressi;6;416
Stazione F.S.;Borgo Stretto;3;416
Paparelli;Pratale;8;416
Palacongressi;Stazione F.S.;4;416
Stazione F.S.;Teatro Tribunale;8;416
Polo Marzotto;Comune Palazzo Blu;6;416
Teatro Tribunale;Stazione F.S.;7;416
Paparelli;Borgo Stretto;2;416
Porta a Lucca;Pratale;4;416
Borgo Stretto;Stazione F.S.;2;416
Polo Marzotto;Comune Palazzo Blu;1;416
Borgo Stretto;Porta a Lucca;3;416
Comune Palazzo Blu;Porta a Lucca;6;416
Stazione F.S.;Duomo;4;416
Borgo Stretto;Palacongressi;4;416
Vittorio Emanuele;Borgo Stretto;3;416
Borgo Stretto;Stazione F.S.;2;416
Stazione F.S.;Borgo Stretto;2;416
Stazione F.S.;Borgo Stretto;2;416
Stazione F.S.;Borgo Stretto;1;416
Vittorio Emanuele;Duomo;11;416
Vittorio Emanuele;Duomo;4;416
Vittorio Emanuele;Palacongressi;2;416
Vittorio Emanuele;Vittorio Emanuele;11;416
Stazione F.S.;Borgo Stretto;7;416
Comune Palazzo Blu;Paparelli;6;416
Borgo Stretto;Stazione F.S.;12;416
Duomo;Pietrasantina;6;416
Stazione F.S.;Borgo Stretto;9;416
Borgo Stretto;Vittorio Emanuele;12;416
Borgo Stretto;Vittorio Emanuele;3;416
Polo Marzotto;Comune Palazzo Blu;5;416
Paparelli;Teatro Tribunale;11;416
Vittorio Emanuele;Vittorio Emanuele;5;416
Vittorio Emanuele;Teatro Tribunale;5;416
Teatro Tribunale;Stazione F.S.;9;416
Palacongressi;Polo Marzotto;12;416
Duomo;Borgo Stretto;6;416
Teatro Tribunale;Stazione F.S.;10;416
Teatro Tribunale;Palacongressi;7;416
Borgo Stretto;Duomo;3;416
Pratale;Paparelli;4;416
Comune Palazzo Blu;Porta a Lucca;10;416
Sms Biblioteca;Palacongressi;11;416
Stazione F.S.;Borgo Stretto;6;416
Polo Marzotto;Comune Palazzo Blu;1;416
Duomo;Borgo Stretto;5;416
Vittorio Emanuele;Borgo Stretto;3;416
Borgo Stretto;Duomo;3;416
Polo Marzotto;Comune Palazzo Blu;5;416
Borgo Stretto;Stazione F.S.;10;416
Stazione F.S.;Borgo Stretto;4;416
Borgo Stretto;Pratale;2;416
Polo Marzotto;Stazione F.S.;2;416
Stazione F.S.;Teatro Tribunale;8;416
Borgo Stretto;Vittorio Emanuele;4;416
Borgo Stretto;Vittorio Emanuele;5;416
Borgo Stretto;Stazione F.S.;6;416
Borgo Stretto;Vittorio Emanuele;6;416
Teatro Tribunale;Paparelli;8;416
Pratale;Borgo Stretto;5;416
Comune Palazzo Blu;Porta a Lucca;2;416
Teatro Tribunale;Stazione F.S.;2;416
Polo Marzotto;Pratale;3;416
Stazione F.S.;Palacongressi;3;416
Polo Marzotto;Vittorio Emanuele;5;416
Polo Marzotto;Duomo;10;416
Palacongressi;Polo Marzotto;9;416
Duomo;Polo Marzotto;10;416
Stazione F.S.;Aeroporto;10;416
Borgo Stretto;Paparelli;6;416
Borgo Stretto;Stazione F.S.;3;416
Borgo Stretto;Stazione F.S.;8;416
Palacongressi;Borgo Stretto;12;416
Paparelli;Borgo Stretto;9;416
Comune Palazzo Blu;Palacongressi;9;416
Vittorio Emanuele;Teatro Tribunale;11;416
Polo Marzotto;Vittorio Emanuele;11;416
Stazione F.S.;Teatro Tribunale;11;416
Vittorio Emanuele;Polo Marzotto;12;416
Borgo Stretto;Palacongressi;10;416
Porta a Lucca;Teatro Tribunale;10;416
Stazione F.S.;Borgo Stretto;3;416
Paparelli;Borgo Stretto;4;416
Porta a Lucca;Comune Palazzo Blu;3;416
Duomo;Polo Marzotto;12;416
Borgo Stretto;Vittorio Emanuele;6;416
Stazione F.S.;Palacongressi;7;416
Polo Marzotto;Palacongressi;2;416
Borgo Stretto;Stazione F.S.;7;416
Stazione F.S.;Borgo Stretto;10;416
Stazione F.S.;Borgo Stretto;6;416
Stazione F.S.;Borgo Stretto;6;416
Stazione F.S.;Borgo Stretto;9;416
Polo Marzotto;Duomo;10;416
Stazione F.S.;Teatro Tribunale;5;416
Vittorio Emanuele;Palacongressi;11;416
Stazione F.S.;Borgo Stretto;1;416
Borgo Stretto;Palacongressi;4;416
Teatro Tribunale;Vittorio Emanuele;5;416
Polo Marzotto;Pratale;6;416
Paparelli;Pietrasantina;2;416
Comune Palazzo Blu;Porta a Lucca;8;416
Comune Palazzo Blu;Duomo;4;416
Borgo Stretto;Palacongressi;2;416
Pratale;Borgo Stretto;12;416
Comune Palazzo Blu;Porta a Lucca;8;416
Stazione F.S.;Borgo Stretto;11;416
Stazione F.S.;Palacongressi;1;416
Borgo Stretto;Palacongressi;12;416
Pratale;Borgo Stretto;2;416
Duomo;Polo Marzotto;1;416
Palacongressi;Polo Marzotto;8;416
Vittorio Emanuele;Porta a Lucca;2;416
Pratale;Teatro Tribunale;3;416
Teatro Tribunale;Stazione F.S.;11;416
Teatro Tribunale;Stazione F.S.;8;416
Borgo Stretto;Paparelli;11;416
Paparelli;Comune Palazzo Blu;12;416
Duomo;Polo Marzotto;3;416
Teatro Tribunale;Paparelli;4;416
Borgo Stretto;Stazione F.S.;4;416
Pietrasantina;Duomo;4;416
Stazione F.S.;Teatro Tribunale;2;416
Polo Marzotto;Vittorio Emanuele;2;416
Stazione F.S.;Teatro Tribunale;3;416
Comune Palazzo Blu;Porta a Lucca;1;416
Vittorio Emanuele;Polo Marzotto;11;416
Polo Marzotto;Duomo;7;416
Polo Marzotto;Vittorio Emanuele;1;416
Borgo Stretto;Paparelli;2;416
Stazione F.S.;Teatro Tribunale;4;416
Stazione F.S.;Teatro Tribunale;3;416
Comune Palazzo Blu;Duomo;5;416
Borgo Stretto;Palacongressi;4;416
Paparelli;Borgo Stretto;6;416
Borgo Stretto;Pratale;2;416
Pratale;Polo Marzotto;1;416
Pratale;Polo Marzotto;3;416
Vittorio Emanuele;Teatro Tribunale;7;416
Stazione F.S.;Palacongressi;10;416
Borgo Stretto;Stazione F.S.;11;416
Stazione F.S.;Teatro Tribunale;2;416
Stazione F.S.;Borgo Stretto;2;416
Borgo Stretto;Vittorio Emanuele;5;416
Palacongressi;Borgo Stretto;1;416
Duomo;Polo Marzotto;11;416
Borgo Stretto;Duomo;4;416
Duomo;Polo Marzotto;10;416
Duomo;Polo Marzotto;5;416
Palacongressi;Borgo Stretto;5;416
Paparelli;Borgo Stretto;6;416
Borgo Stretto;Pratale;6;416
Borgo Stretto;Palacongressi;3;416
Stazione F.S.;Borgo Stretto;1;416
Polo Marzotto;Stazione F.S.;9;416
Polo Marzotto;Pietrasantina;9;416
Comune Palazzo Blu;Paparelli;1;416
Duomo;Paparelli;11;416
Polo Marzotto;Palacongressi;11;416
Palacongressi;Stazione F.S.;11;416
Polo Marzotto;Duomo;9;416
Paparelli;Borgo Stretto;3;416
Palacongressi;Borgo Stretto;2;416
Palacongressi;Borgo Stretto;2;416
Palacongressi;Sms Biblioteca;5;416
Stazione F.S.;Comune Palazzo Blu;11;416
Vittorio Emanuele;Polo Marzotto;10;416
Pratale;Polo Marzotto;3;416
Vittorio Emanuele;Borgo Stretto;4;416
Polo Marzotto;Duomo;7;416
Palacongressi;Borgo Stretto;4;416
Polo Marzotto;Duomo;1;416
Polo Marzotto;Comune Palazzo Blu;12;416
Borgo Stretto;Paparelli;12;416
Borgo Stretto;Stazione F.S.;1;416
Borgo Stretto;Vittorio Emanuele;11;416
Polo Marzotto;Pratale;3;416
Teatro Tribunale;Vittorio Emanuele;5;416
Pratale;Borgo Stretto;7;416
Teatro Tribunale;Duomo;1;416
Polo Marzotto;Palacongressi;11;416
Polo Marzotto;Pratale;11;416
Duomo;Pietrasantina;9;416
Vittorio Emanuele;Teatro Tribunale;8;416
Polo Marzotto;Stazione F.S.;1;416
Vittorio Emanuele;Palacongressi;8;416
Borgo Stretto;Stazione F.S.;6;416
Stazione F.S.;Borgo Stretto;2;416
Porta a Lucca;Comune Palazzo Blu;2;416
Duomo;Porta a Lucca;10;416
Borgo Stretto;Stazione F.S.;9;416
Borgo Stretto;Stazione F.S.;12;416
Palacongressi;Borgo Stretto;3;416
Porta a Lucca;Stazione F.S.;2;416
Stazione F.S.;Borgo Stretto;1;416
Vittorio Emanuele;Borgo Stretto;7;416
Borgo Stretto;Paparelli;5;416
Stazione F.S.;Borgo Stretto;1;416
Palacongressi;Teatro Tribunale;4;416
Teatro Tribunale;Stazione F.S.;4;416
Palacongressi;Stazione F.S.;8;416
Stazione F.S.;Palacongressi;7;416
Palacongressi;Palacongressi;3;416
Borgo Stretto;Palacongressi;6;416
Borgo Stretto;Stazione F.S.;1;416
Stazione F.S.;Borgo Stretto;5;416
Polo Marzotto;Polo Marzotto;4;416
Borgo Stretto;Palacongressi;4;416
Stazione F.S.;Comune Palazzo Blu;4;416
Polo Marzotto;Pratale;4;416
Duomo;Polo Marzotto;1;416
Polo Marzotto;Pratale;3;416
Porta a Lucca;Vittorio Emanuele;4;416
Palacongressi;Polo Marzotto;11;416
Palacongressi;Borgo Stretto;3;416
Borgo Stretto;Pratale;3;416
Stazione F.S.;Palacongressi;11;416
Borgo Stretto;Vittorio Emanuele;10;416
Stazione F.S.;Borgo Stretto;3;416
Comune Palazzo Blu;Paparelli;5;416
Paparelli;Pratale;10;416
Borgo Stretto;Duomo;10;416
Vittorio Emanuele;Teatro Tribunale;1;416
Borgo Stretto;Stazione F.S.;9;416
Teatro Tribunale;Paparelli;1;416
Borgo Stretto;Stazione F.S.;7;417
Pratale;Polo Marzotto;6;417
Stazione F.S.;Borgo Stretto;12;417
Borgo Stretto;Stazione F.S.;5;417
Stazione F.S.;Borgo Stretto;1;417
Teatro Tribunale;Duomo;5;417
Duomo;Comune Palazzo Blu;4;417
Polo Marzotto;Comune Palazzo Blu;5;417
Pratale;Borgo Stretto;3;417
Borgo Stretto;Duomo;3;417
Stazione F.S.;Teatro Tribunale;6;417
Duomo;Vittorio Emanuele;5;417
Borgo Stretto;Stazione F.S.;3;417
Stazione F.S.;Duomo;7;417
Stazione F.S.;Borgo Stretto;10;417
Duomo;Pietrasantina;4;417
Stazione F.S.;Borgo Stretto;4;417
Paparelli;Comune Palazzo Blu;3;417
Polo Marzotto;Vittorio Emanuele;3;417
Polo Marzotto;Polo Marzotto;5;417
Porta a Lucca;Duomo;3;417
Comune Palazzo Blu;Porta a Lucca;4;417
Comune Palazzo Blu;Duomo;12;417
Duomo;Polo Marzotto;4;417
Stazione F.S.;Polo Marzotto;7;417
Borgo Stretto;Stazione F.S.;6;417
Duomo;Borgo Stretto;2;417
Pratale;Borgo Stretto;7;417
Borgo Stretto;Pratale;4;417
Comune Palazzo Blu;Polo Marzotto;3;417
Pratale;Polo Marzotto;7;417
Borgo Stretto;Stazione F.S.;6;417
Duomo;Polo Marzotto;3;417
Borgo Stretto;Vittorio Emanuele;4;417
Palacongressi;Borgo Stretto;11;417
Paparelli;Comune Palazzo Blu;6;417
Stazione F.S.;Borgo Stretto;9;417
Vittorio Emanuele;Duomo;3;417
Borgo Stretto;Vittorio Emanuele;10;417
Borgo Stretto;Stazione F.S.;12;417
Duomo;Borgo Stretto;11;417
Borgo Stretto;Stazione F.S.;3;417
Stazione F.S.;Palacongressi;11;417
Vittorio Emanuele;Borgo Stretto;11;417
Borgo Stretto;Stazione F.S.;12;417
Vittorio Emanuele;Duomo;2;417
Duomo;Borgo Stretto;4;417
Duomo;Polo Marzotto;5;417
Teatro Tribunale;Pratale;11;417
Porta a Lucca;Pietrasantina;7;417
Polo Marzotto;Duomo;3;417
Borgo Stretto;Vittorio Emanuele;2;417
Borgo Stretto;Duomo;5;417
Pratale;Borgo Stretto;4;417
Stazione F.S.;Teatro Tribunale;1;417
Stazione F.S.;Borgo Stretto;1;417
Polo Marzotto;Duomo;4;417
Comune Palazzo Blu;Paparelli;1;417
Duomo;Comune Palazzo Blu;8;417
Pratale;Polo Marzotto;9;417
Stazione F.S.;Borgo Stretto;3;417
Stazione F.S.;Polo Marzotto;9;417
Polo Marzotto;Duomo;11;417
Palacongressi;Comune Palazzo Blu;6;417
Stazione F.S.;Borgo Stretto;4;417
Stazione F.S.;Teatro Tribunale;12;417
Polo Marzotto;Palacongressi;10;417
Polo Marzotto;Duomo;1;417
Porta a Lucca;Vittorio Emanuele;2;417
Duomo;Borgo Stretto;6;417
Comune Palazzo Blu;Paparelli;7;417
Teatro Tribunale;Stazione F.S.;7;417
Stazione F.S.;Borgo Stretto;9;417
Polo Marzotto;Duomo;1;417
Duomo;Polo Marzotto;12;417
Polo Marzotto;Vittorio Emanuele;3;417
Borgo Stretto;Vittorio Emanuele;4;417
Polo Marzotto;Stazione F.S.;2;417
Porta a Lucca;Comune Palazzo Blu;10;417
Stazione F.S.;Borgo Stretto;2;417
Pratale;Borgo Stretto;12;417
Polo Marzotto;Duomo;2;417
Stazione F.S.;Borgo Stretto;12;417
Duomo;Borgo Stretto;6;417
Borgo Stretto;Palacongressi;6;417
Borgo Stretto;Paparelli;4;417
Polo Marzotto;Duomo;4;417
Stazione F.S.;Borgo Stretto;2;417
Polo Marzotto;Pratale;11;417
Pietrasantina;Duomo;7;417
Polo Marzotto;Vittorio Emanuele;12;417
Teatro Tribunale;Stazione F.S.;10;417
Borgo Stretto;Stazione F.S.;3;417
Vittorio Emanuele;Polo Marzotto;1;417
Vittorio Emanuele;Aeroporto;3;417
Sms Biblioteca;Palacongressi;9;417
Porta a Lucca;Pratale;2;417
Polo Marzotto;Pratale;10;417
Palacongressi;Polo Marzotto;3;417
Teatro Tribunale;Stazione F.S.;8;417
Paparelli;Borgo Stretto;7;417
Stazione F.S.;Borgo Stretto;1;417
Porta a Lucca;Pratale;3;417
Palacongressi;Teatro Tribunale;1;417
Duomo;Pietrasantina;9;417
Borgo Stretto;Vittorio Emanuele;3;417
Duomo;Borgo Stretto;12;417
Duomo;Polo Marzotto;3;417
Duomo;Polo Marzotto;8;417
Borgo Stretto;Vittorio Emanuele;10;417
Stazione F.S.;Borgo Stretto;11;417
Comune Palazzo Blu;Paparelli;8;417
Paparelli;Borgo Stretto;5;417
Duomo;Borgo Stretto;10;417
Borgo Stretto;Paparelli;12;417
Borgo Stretto;Paparelli;3;417
Comune Palazzo Blu;Polo Marzotto;5;417
Vittorio Emanuele;Borgo Stretto;4;417
Stazione F.S.;Palacongressi;5;417
Stazione F.S.;Borgo Stretto;11;417
Paparelli;Comune Palazzo Blu;10;417
Borgo Stretto;Stazione F.S.;3;417
Paparelli;Borgo Stretto;4;417
Palacongressi;Borgo Stretto;10;417
Palacongressi;Polo Marzotto;5;417
Polo Marzotto;Pratale;6;417
Pratale;Borgo Stretto;6;417
Pratale;Polo Marzotto;7;417
Duomo;Paparelli;4;417
Stazione F.S.;Palacongressi;11;417
Polo Marzotto;Duomo;3;417
Duomo;Polo Marzotto;1;417
Borgo Stretto;Vittorio Emanuele;11;417
Polo Marzotto;Pratale;10;417
Stazione F.S.;Borgo Stretto;8;417
Duomo;Polo Marzotto;3;417
Paparelli;Teatro Tribunale;2;417
Borgo Stretto;Vittorio Emanuele;1;417
Borgo Stretto;Pratale;3;417
Borgo Stretto;Stazione F.S.;5;417
Palacongressi;Borgo Stretto;4;417
Palacongressi;Borgo Stretto;9;417
Borgo Stretto;Palacongressi;11;417
Teatro Tribunale;Palacongressi;12;417
Palacongressi;Stazione F.S.;7;417
Porta a Lucca;Polo Marzotto;1;417
Comune Palazzo Blu;Palacongressi;8;417
Polo Marzotto;Duomo;3;417
Stazione F.S.;Palacongressi;10;417
Borgo Stretto;Vittorio Emanuele;7;417
Polo Marzotto;Pratale;2;417
Duomo;Polo Marzotto;10;417
Borgo Stretto;Paparelli;7;417
Stazione F.S.;Teatro Tribunale;3;417
Borgo Stretto;Palacongressi;8;417
Duomo;Borgo Stretto;5;417
Comune Palazzo Blu;Porta a Lucca;3;417
Porta a Lucca;Vittorio Emanuele;12;417
Borgo Stretto;Stazione F.S.;3;417
Teatro Tribunale;Vittorio Emanuele;6;417
Teatro Tribunale;Teatro Tribunale;2;417
Vittorio Emanuele;Polo Marzotto;4;417
Palacongressi;Polo Marzotto;3;417
Borgo Stretto;Duomo;1;417
Teatro Tribunale;Stazione F.S.;12;417
Paparelli;Borgo Stretto;5;417
Palacongressi;Borgo Stretto;11;417
Palacongressi;Polo Marzotto;11;417
Polo Marzotto;Duomo;3;417
Polo Marzotto;Vittorio Emanuele;1;417
Comune Palazzo Blu;Paparelli;5;417
Stazione F.S.;Palacongressi;7;417
Borgo Stretto;Palacongressi;4;417
Borgo Stretto;Paparelli;4;417
Pratale;Polo Marzotto;5;417
Porta a Lucca;Duomo;10;417
Polo Marzotto;Duomo;4;417
Teatro Tribunale;Stazione F.S.;7;417
Teatro Tribunale;Comune Palazzo Blu;4;417
Stazione F.S.;Borgo Stretto;6;417
Pratale;Borgo Stretto;7;417
Duomo;Borgo Stretto;7;417
Palacongressi;Borgo Stretto;3;417
Stazione F.S.;Borgo Stretto;11;417
Comune Palazzo Blu;Teatro Tribunale;7;417
Palacongressi;Paparelli;1;417
Polo Marzotto;Pratale;5;417
Stazione F.S.;Teatro Tribunale;11;417
Duomo;Polo Marzotto;1;417
Stazione F.S.;Borgo Stretto;2;417
Teatro Tribunale;Stazione F.S.;9;417
Vittorio Emanuele;Porta a Lucca;1;417
Vittorio Emanuele;Borgo Stretto;10;417
Duomo;Polo Marzotto;7;417
Borgo Stretto;Palacongressi;9;417
Polo Marzotto;Vittorio Emanuele;1;417
Borgo Stretto;Stazione F.S.;5;417
Vittorio Emanuele;Polo Marzotto;10;417
Borgo Stretto;Palacongressi;5;417
Paparelli;Comune Palazzo Blu;9;417
Porta a Lucca;Pratale;3;417
Palacongressi;Sms Biblioteca;9;417
Borgo Stretto;Stazione F.S.;4;417
Comune Palazzo Blu;Palacongressi;6;417
Stazione F.S.;Borgo Stretto;7;417
Stazione F.S.;Palacongressi;6;417
Duomo;Borgo Stretto;4;417
Stazione F.S.;Borgo Stretto;12;417
Borgo Stretto;Borgo Stretto;12;417
Polo Marzotto;Comune Palazzo Blu;11;417
Duomo;Polo Marzotto;10;417
Polo Marzotto;Comune Palazzo Blu;2;417
Polo Marzotto;Palacongressi;4;417
Stazione F.S.;Borgo Stretto;3;417
Duomo;Polo Marzotto;2;417
Pratale;Polo Marzotto;9;417
Duomo;Polo Marzotto;4;417
Stazione F.S.;Palacongressi;10;417
Teatro Tribunale;Vittorio Emanuele;6;417
Vittorio Emanuele;Polo Marzotto;5;417
Stazione F.S.;Borgo Stretto;12;417
Teatro Tribunale;Vittorio Emanuele;5;417
Palacongressi;Polo Marzotto;4;417
Duomo;Polo Marzotto;9;417
Polo Marzotto;Comune Palazzo Blu;10;417
Porta a Lucca;Stazione F.S.;11;417
Borgo Stretto;Palacongressi;5;417
Porta a Lucca;Pratale;2;417
Polo Marzotto;Duomo;5;417
Stazione F.S.;Palacongressi;11;417
Polo Marzotto;Duomo;12;417
Polo Marzotto;Borgo Stretto;10;417
Vittorio Emanuele;Comune Palazzo Blu;4;417
Duomo;Vittorio Emanuele;11;417
Duomo;Teatro Tribunale;11;417
Duomo;Polo Marzotto;4;417
Palacongressi;Comune Palazzo Blu;1;417
Stazione F.S.;Stazione F.S.;5;417
Borgo Stretto;Pratale;12;417
Vittorio Emanuele;Duomo;12;417
Borgo Stretto;Pietrasantina;8;417
Borgo Stretto;Paparelli;4;417
Palacongressi;Stazione F.S.;2;417
Polo Marzotto;Polo Marzotto;3;417
Stazione F.S.;Borgo Stretto;6;417
Borgo Stretto;Palacongressi;6;417
Teatro Tribunale;Palacongressi;6;417
Comune Palazzo Blu;Duomo;4;417
Polo Marzotto;Pratale;5;417
Polo Marzotto;Duomo;4;417
Borgo Stretto;Vittorio Emanuele;12;417
Borgo Stretto;Palacongressi;11;417
Vittorio Emanuele;Teatro Tribunale;2;417
Teatro Tribunale;Stazione F.S.;4;417
Stazione F.S.;Borgo Stretto;3;417
Polo Marzotto;Duomo;11;417
Palacongressi;Borgo Stretto;11;417
Pratale;Borgo Stretto;2;417
Vittorio Emanuele;Teatro Tribunale;12;417
Vittorio Emanuele;Duomo;10;417
Borgo Stretto;Paparelli;3;417
Vittorio Emanuele;Comune Palazzo Blu;7;417
Polo Marzotto;Pratale;3;417
Teatro Tribunale;Stazione F.S.;3;418
Polo Marzotto;Duomo;12;418
Vittorio Emanuele;Polo Marzotto;11;418
Vittorio Emanuele;Polo Marzotto;11;418
Palacongressi;Borgo Stretto;9;418
Borgo Stretto;Stazione F.S.;10;418
Borgo Stretto;Stazione F.S.;6;418
Teatro Tribunale;Stazione F.S.;5;418
Borgo Stretto;Stazione F.S.;3;418
Stazione F.S.;Borgo Stretto;4;418
Porta a Lucca;Teatro Tribunale;8;418
Pietrasantina;Duomo;9;418
Vittorio Emanuele;Polo Marzotto;2;418
Borgo Stretto;Stazione F.S.;11;418
Palacongressi;Borgo Stretto;12;418
Vittorio Emanuele;Borgo Stretto;2;418
Borgo Stretto;Pratale;3;418
Duomo;Polo Marzotto;2;418
Stazione F.S.;Duomo;4;418
Teatro Tribunale;Stazione F.S.;3;418
Duomo;Borgo Stretto;7;418
Stazione F.S.;Teatro Tribunale;9;418
Duomo;Polo Marzotto;4;418
Stazione F.S.;Teatro Tribunale;4;418
Duomo;Polo Marzotto;4;418
Pratale;Polo Marzotto;9;418
Borgo Stretto;Stazione F.S.;12;418
Paparelli;Borgo Stretto;4;418
Duomo;Vittorio Emanuele;11;418
Polo Marzotto;Pratale;11;418
Borgo Stretto;Duomo;5;418
Palacongressi;Sms Biblioteca;5;418
Palacongressi;Sms Biblioteca;6;418
Palacongressi;Sms Biblioteca;11;418
Stazione F.S.;Polo Marzotto;3;418
Vittorio Emanuele;Polo Marzotto;5;418
Vittorio Emanuele;Polo Marzotto;3;418
Polo Marzotto;Pratale;1;418
Vittorio Emanuele;Polo Marzotto;9;418
Duomo;Pietrasantina;2;418
Polo Marzotto;Stazione F.S.;7;418
Borgo Stretto;Vittorio Emanuele;5;418
Vittorio Emanuele;Polo Marzotto;7;418
Borgo Stretto;Stazione F.S.;12;418
Polo Marzotto;Palacongressi;5;418
Teatro Tribunale;Palacongressi;11;418
Stazione F.S.;Borgo Stretto;12;418
Duomo;Polo Marzotto;9;418
Polo Marzotto;Pratale;12;418
Porta a Lucca;Duomo;10;418
Teatro Tribunale;Palacongressi;4;418
Stazione F.S.;Palacongressi;10;418
Palacongressi;Borgo Stretto;6;418
Vittorio Emanuele;Polo Marzotto;2;418
Stazione F.S.;Palacongressi;4;418
Borgo Stretto;Stazione F.S.;11;418
Vittorio Emanuele;Borgo Stretto;7;418
Borgo Stretto;Stazione F.S.;12;418
Duomo;Porta a Lucca;1;418
Teatro Tribunale;Stazione F.S.;3;418
Paparelli;Borgo Stretto;3;418
Borgo Stretto;Vittorio Emanuele;3;418
Borgo Stretto;Vittorio Emanuele;5;418
Comune Palazzo Blu;Paparelli;12;418
Teatro Tribunale;Stazione F.S.;8;418
Paparelli;Teatro Tribunale;2;418
Vittorio Emanuele;Comune Palazzo Blu;7;418
Borgo Stretto;Palacongressi;9;418
Borgo Stretto;Palacongressi;4;418
Palacongressi;Borgo Stretto;4;418
Duomo;Polo Marzotto;9;418
Stazione F.S.;Borgo Stretto;4;418
Duomo;Polo Marzotto;4;418
Palacongressi;Comune Palazzo Blu;3;418
Porta a Lucca;Duomo;11;418
Stazione F.S.;Teatro Tribunale;10;418
Duomo;Vittorio Emanuele;11;418
Paparelli;Teatro Tribunale;3;418
Palacongressi;Stazione F.S.;10;418
Vittorio Emanuele;Polo Marzotto;4;418
Polo Marzotto;Stazione F.S.;1;418
Pratale;Borgo Stretto;12;418
Stazione F.S.;Teatro Tribunale;12;418
Comune Palazzo Blu;Vittorio Emanuele;9;418
Duomo;Polo Marzotto;2;418
Borgo Stretto;Palacongressi;6;418
Palacongressi;Borgo Stretto;5;418
Pratale;Polo Marzotto;9;418
Stazione F.S.;Borgo Stretto;12;418
Pratale;Polo Marzotto;1;418
Paparelli;Teatro Tribunale;7;418
Paparelli;Comune Palazzo Blu;8;418
Borgo Stretto;Paparelli;7;418
Vittorio Emanuele;Borgo Stretto;6;418
Paparelli;Teatro Tribunale;7;418
Polo Marzotto;Porta a Lucca;10;418
Pietrasantina;Porta a Lucca;7;418
Teatro Tribunale;Stazione F.S.;9;418
Vittorio Emanuele;Duomo;11;418
Teatro Tribunale;Sms Biblioteca;9;418
Palacongressi;Comune Palazzo Blu;10;418
Borgo Stretto;Paparelli;9;418
Borgo Stretto;Stazione F.S.;10;418
Stazione F.S.;Borgo Stretto;6;418
Paparelli;Teatro Tribunale;9;418
Borgo Stretto;Stazione F.S.;6;418
Borgo Stretto;Paparelli;10;418
Porta a Lucca;Stazione F.S.;6;418
Stazione F.S.;Aeroporto;6;418
Stazione F.S.;Borgo Stretto;12;418
Stazione F.S.;Palacongressi;12;418
Stazione F.S.;Palacongressi;4;418
Borgo Stretto;Palacongressi;2;418
Borgo Stretto;Vittorio Emanuele;1;418
Stazione F.S.;Borgo Stretto;6;418
Polo Marzotto;Vittorio Emanuele;11;418
Stazione F.S.;Borgo Stretto;3;418
Pratale;Polo Marzotto;5;418
Palacongressi;Polo Marzotto;12;418
Palacongressi;Palacongressi;6;418
Borgo Stretto;Stazione F.S.;10;418
Stazione F.S.;Teatro Tribunale;7;418
Borgo Stretto;Stazione F.S.;10;418
Borgo Stretto;Pratale;2;418
Stazione F.S.;Palacongressi;5;418
Teatro Tribunale;Vittorio Emanuele;10;418
Pietrasantina;Duomo;5;418
Palacongressi;Borgo Stretto;7;418
Stazione F.S.;Palacongressi;3;418
Stazione F.S.;Borgo Stretto;3;418
Stazione F.S.;Palacongressi;7;418
Palacongressi;Stazione F.S.;5;418
Borgo Stretto;Palacongressi;2;418
Duomo;Polo Marzotto;10;418
Teatro Tribunale;Stazione F.S.;4;418
Stazione F.S.;Teatro Tribunale;6;418
